clone.id	gene.name	unigene.id	genbank.acc
868752		NA	NA
1640092		Hs.126183	AI082137
795876	ROK1	Hs.99423	AA460140
345469		NA	NA
240990		Hs.271711	H90907
110960		Hs.183404	T83029
1843171		Hs.147846	AI222328
665316		Hs.63311	AA195183
796775	LOC64182	Hs.265848	AA443156
245457		NA	NA
843251		Hs.260287	AA486028
1467045		Hs.193941	AA883208
1860497		Hs.102558	AI198451
1584234		Hs.173094	AA973313
488130		Hs.24192	AA047418
506369	NID	Hs.62041	AA709414
1456618		Hs.126807	AA864692
288707	HSPC126	Hs.181112	N62419
684508		Hs.87779	AA250962
1737419		Hs.126099	AI139819
159362	MGAT4A	Hs.177576	AI668586
32551		Hs.258824	R20131
858998	KIAA1165	Hs.30340	AA666051
609929	LOC51202	Hs.284288	AA169151
845258		NA	NA
433063		Hs.270559	AA676548
1455603	FLJ12428	Hs.87729	AA863125
788087	FLJ14299	Hs.288042	AA453170
1540860		NA	NA
1592953	JAK1	Hs.50651	AA985527
1947276		Hs.156742	AI350832
1656310		Hs.190609	AI040481
1842487	KIAA0942	Hs.6763	AI220356
49172		Hs.21017	H15522
433170	SMPD2	Hs.55235	AA680132
324785	P4HA2	Hs.3622	W49521
950464	KIAA0666	Hs.197751	AA599099
1857037		NA	NA
825318	DJ328E19.C1.1	Hs.218329	AA504467
840770		Hs.105689	AA486081
506143	SCHIP-1	Hs.61490	AA708955
347378	FLJ12492	Hs.21938	W81045
239714		Hs.306330	H80520
139296		Hs.43914	R63710
840657	LOC56900	Hs.82933	AA486342
1540534	POLK	Hs.135756	AA907554
687270	MEF2C	Hs.78995	AA234897
52647		Hs.84469	H29770
898161		Hs.112471	AA598548
940677		Hs.292882	AA493545
454931		Hs.16647	AA779342
342721		Hs.323138	W68291
1566794		Hs.122826	AI123722
1853730		Hs.149091	AI243950
343403	KIAA0853	Hs.136102	W67229
261851	KIAA1232	Hs.11101	H99215
726471	FLJ13258	Hs.288929	AA399260
837864	DD5	Hs.278428	AA434064
232860		Hs.283853	H73335
119786		Hs.16757	AI732254
202395		NA	NA
252412	STK19	Hs.444	H87351
1552536	UBQLN3	Hs.189184	AA927483
261676		Hs.117979	H99108
1880251		NA	NA
1583460	SEC14L2	Hs.277728	AA938939
261253		Hs.23762	H98248
51716		Hs.27453	H24205
741660		Hs.89143	AA405168
433307	ONECUT1	Hs.73168	AA699732
377515		Hs.63187	AA055448
2018951	PRPS1	Hs.56	AI362803
1853805		Hs.116832	AI280106
450673	SPATA2	Hs.48513	AA682649
813151	T-STAR	Hs.13565	AA456299
267864		NA	NA
248624		Hs.166254	N59523
1203894		Hs.193474	AA640750
1665349	CKTSF1B1	Hs.40098	AI041650
281639	KIAA1624	Hs.6639	N48009
1850119		Hs.138897	AI248477
1690098		Hs.133378	AI123427
120101		Hs.324920	T95056
1739013	PP3501	Hs.301406	AI183841
294092		Hs.6580	N68510
42803	DKFZP761N09121	Hs.6421	R60014
82209		NA	NA
486304	NGAP	Hs.227806	AA043652
202915	CSNK1G1	Hs.157777	H54090
451025		NA	NA
1644880		Hs.132266	AI027304
1848030		NA	NA
1861982		Hs.135376	AI053942
436861	FRAG1	Hs.133968	AA703094
399115		Hs.129053	AA733033
1570339		Hs.15396	AA932586
302188	NEBL	Hs.5025	N77806
430276		NA	NA
811764	RBAK	Hs.7222	AA443003
73391		Hs.9872	T55378
813823	LUM	Hs.79914	AA447781
343974	FLJ23445	Hs.288151	W70065
1010026	KLK3	Hs.171995	AA224996
240434		NA	NA
1868401		Hs.145524	AI261454
452395		Hs.190351	AA700149
362419		NA	NA
1914947		Hs.122684	AI308971
1556794		Hs.189681	AA936470
1636004		Hs.174424	AI017817
754101		NA	NA
740344		Hs.83724	AA477261
42331		Hs.91916	R61097
626078		Hs.289005	AA194859
289570	NSMAF	Hs.78687	N62766
1276486		Hs.116328	AA694500
1653398		NA	NA
1840861		Hs.276467	AI220394
809879	FLJ10307	Hs.55024	AA455138
194342	BM042	Hs.324136	H50667
1857088	RGS20	Hs.99236	AI264190
1838464		Hs.147905	AI223406
594770	FLJ13593	Hs.145807	AA172076
1554646	CPT1A	Hs.259785	AA934818
254788		Hs.43248	N22798
1859376		Hs.147723	AI220133
50765	ATF2	Hs.198166	H17336
449071	LOC51132	Hs.15470	AA777854
648025		Hs.269293	AA204757
283433		Hs.47081	N50638
1468609		NA	NA
364873		Hs.23128	AA024488
122955		Hs.189924	R00217
811888	DKFZP586F1122	Hs.5306	AA454968
130820	PAXIP1L	Hs.173854	R22178
758370		Hs.97854	AA403076
1891757		Hs.145675	AI265975
950836	DDB1	Hs.108327	AA608679
753453	KIAA0680	Hs.102471	AA406452
854678		Hs.57209	AA630084
293063	POLR2B	Hs.296014	N63783
51060		NA	NA
1734889		NA	NA
795965	CKMT2	Hs.80691	AA460480
1055727		Hs.116200	AA628132
1558368		NA	NA
453175		Hs.189047	AA700218
132285		Hs.290259	R25232
1642408		Hs.140617	AI024303
183315	APM2	Hs.74120	H43908
469297	BHLHB2	Hs.171825	AA026120
1557212		Hs.270553	AA935303
745072		Hs.116147	AA626275
511066	PAPOLA	Hs.49007	AA099804
1622947		Hs.131689	AI016467
897874		Hs.103262	AA598635
35893		Hs.23096	R45980
281467	ARHGAP5	Hs.267831	N47967
417229		Hs.318069	W87749
746229	MAP4K4	Hs.3628	AA417711
1707363		Hs.307984	AI097494
1640707	SMARCA2	Hs.198296	AI123475
448702		Hs.269644	AA777827
1585517	KLRB1	Hs.169824	AA976691
306982	FLJ22351	Hs.10964	N79087
276413		Hs.45056	N40195
586888	GTF2E2	Hs.77100	AA133565
565863	DKFZP434G145	Hs.31931	AA135305
490767	DOK2	Hs.71215	AA133189
1754278		Hs.145457	AI204358
1634947		Hs.134728	AI089021
878253	ARD1	Hs.76662	AA775791
147385		NA	NA
435710		Hs.186498	AA699970
1697055		NA	NA
23121		Hs.268742	R38655
741795	RalGPS1A	Hs.170307	AA402863
1467244		Hs.238914	AA884717
80162	RAD51C	Hs.11393	T64150
840474	MYO1B	Hs.286226	AA485871
282717		Hs.46996	N49962
771128		Hs.77855	AA429398
363936		NA	NA
2028391		Hs.148907	AI261569
1155334	PAX2	Hs.155644	AA780986
429864	KIAA0478	Hs.4236	AA033895
1536013		Hs.21497	AA918089
859185	SLC25A12	Hs.179866	AA666316
753914	ITPR2	Hs.238272	AA479093
487793	MAF	Hs.30250	AA043501
1492249		Hs.9475	AA875959
219847		NA	NA
841474		Hs.324179	AA487233
1631713	NEDD5	Hs.155595	AI025015
YNL180C	ORF	NA	NA
1468630		Hs.156968	AA884636
1562555		Hs.292049	AA939345
141522		Hs.29327	R73074
813460	PCSK7	Hs.32978	AA455427
429368	HOX11	Hs.89583	AA007444
595037	RAI3	Hs.194691	AA172400
1031309		Hs.112640	AA609088
460452		Hs.128894	AA677668
1660066		Hs.131964	AI038168
742706		Hs.97745	AA400101
757459		Hs.144955	AA437243
1536615	KIAA0296	Hs.119273	AA936670
127710		Hs.191308	R09498
1868409	FZD4	Hs.19545	AI261458
1639611		Hs.187988	AI024537
1734947		NA	NA
809639	CSF3R	Hs.2175	AA443000
1938873		Hs.156100	AI338520
1738043		Hs.229293	AI143893
YLR461W	ORF	NA	NA
205085		Hs.237343	H57946
283312	PPIB	Hs.699	N45313
462975		NA	NA
665093		Hs.104098	AA194893
1684385	KCNH3	Hs.64064	AI174255
124730		Hs.191419	R00928
1849442		Hs.137263	AI248055
1845309		Hs.147606	AI218015
809634		Hs.207933	AA458498
505874		Hs.296338	AA683568
1632413		NA	NA
321658		Hs.25252	W32933
1840355		Hs.128277	AI216902
1926689		Hs.257090	AI346765
624785	NTPBP	Hs.18259	AA181995
81229	FTL	Hs.111334	T57082
415084	CHRNA7	Hs.2540	W93369
1020220		Hs.117206	AA683366
34142		Hs.83071	R19836
953921	SGP28	Hs.54431	AA551546
1643606	RUVBL1	Hs.272822	AI023590
1601705		NA	NA
78144	AKAP11	Hs.232076	T60267
344820	KIF3A	Hs.43670	W70205
713974	CSF1R	Hs.174142	AA284954
1560547		Hs.127388	AA954372
76179		Hs.10615	AI821326
1840129		NA	NA
785334	TRIP4	Hs.116784	AA449161
1881741		NA	NA
505032	FLJ10849	Hs.8768	AA150683
823615		Hs.99785	AA496957
1686232	EN2	Hs.134989	AI094859
1683067		Hs.135253	AI087899
1560582		Hs.132570	AA947178
784282		Hs.21509	AA447485
452417	KIAA0680	Hs.102471	AA700164
145292	COL4A1	Hs.119129	R78225
726901		Hs.12396	AA398234
342500	KIAA1327	Hs.106204	W68261
1868626	PFKL	Hs.155455	AI261837
1638503		Hs.131039	AI016095
609228	COX7A2	Hs.70312	AA179161
207434		NA	NA
786156	PEG3	Hs.139033	AA447919
645044	C22ORF2	Hs.227637	AA197278
248098	KIAA1257	Hs.97377	N58401
241227		Hs.92033	H91146
1640346		Hs.126413	AI073399
704216	MAP4K2	Hs.82979	AA279449
1626565	KIAA0226	Hs.141296	AA994484
1602291		Hs.169054	AA987309
898040	LOC58524	Hs.189174	AA598944
241705	PYGL	Hs.771	H91680
120189	PSG1	Hs.173609	T95747
767101	SIR2L	Hs.44017	AA424395
1569801		Hs.50730	AA961109
212198	TP53BP2	Hs.44585	H69077
1654870	KIAA1681	Hs.42656	AI033234
770887	D6S52E	Hs.274348	AA434416
1008591		NA	NA
825577	MLN64	Hs.77628	AA504615
1505279		Hs.126123	AA905833
155542	VPS33A	Hs.206594	R71737
52042	KIAA0676	Hs.155829	H22961
813693	ARHGDIA	Hs.159161	AA453756
268692		Hs.43708	N25920
110772	C14ORF2	Hs.109052	T83147
124043	LOC51317	Hs.106826	R02569
701807	KIAA1454	Hs.285848	AA284439
32082		Hs.21119	R42667
1603346		Hs.175437	AA987359
281442		Hs.44577	N47902
25527		Hs.269722	R11781
1845738		Hs.147588	AI217765
1846445		Hs.143833	AI239872
450013	CNOT4	Hs.20423	AA703496
1292505		Hs.120370	AA719240
131412		Hs.23492	R23260
45877		Hs.4302	H08581
1662688		NA	NA
47054		Hs.4986	H11012
272097	HSPC015	Hs.279900	N35397
1840203		Hs.143956	AI214712
712884	FLJ21616	Hs.14562	AA282157
300474		NA	NA
296132	AKAP11	Hs.232076	N70003
795907		Hs.6295	AA460346
23063		Hs.12326	R45284
1292590		Hs.325598	AA719057
1156861		Hs.121853	AA776401
1985786		Hs.172681	AI252111
436772		Hs.118370	AA703072
49389	STX1A	Hs.75671	H15539
67066		NA	NA
162710	LOC51629	Hs.237924	H27536
119728		NA	NA
141208		Hs.99804	R66525
1705853		Hs.137274	AI127295
33028		Hs.12332	R19233
840341		Hs.310331	AA485416
211005		Hs.117835	H65772
1916583		Hs.156879	AI347542
1008571		NA	NA
26564		Hs.4847	R13776
825718		Hs.19954	AA504824
949990		NA	NA
1636561		NA	NA
1654835		NA	NA
1561843		Hs.132558	AA948560
531395		NA	NA
136121		NA	NA
1503811		Hs.130027	AA897630
240138		NA	NA
1704803		Hs.167827	AI151038
1045764		NA	NA
754594	FLJ23309	Hs.87128	AA406266
144905	PRO1912	Hs.29494	R78597
1585937	KIAA1329	Hs.21061	AA974248
1126251		Hs.289000	AA653246
273635		Hs.44844	N36989
1738911		NA	NA
754286		Hs.105637	AA479285
140816		Hs.118769	R66367
39920		NA	NA
795777	KIAA1466	Hs.147710	AA460333
666726	KIAA0863	Hs.131915	AA233901
853265		Hs.116910	AA663527
1932356		Hs.164859	AI266217
625424	D2S448	Hs.118893	AA187245
753321	KIAA0232	Hs.79276	AA406589
324148		Hs.289044	AA284107
1844834		Hs.147633	AI218315
796984	CYBB	Hs.88974	AA463492
1846385		Hs.308625	AI239654
815853	OPA1	Hs.147946	AA484972
795721		NA	NA
1898157		Hs.108806	AI298994
432581		Hs.184938	AA699390
123223		Hs.325343	R00423
1601413	ZNF26	Hs.26432	AI002259
745525	DPT	Hs.80552	AA626248
283413	LRDD	Hs.123136	N50632
1582459		Hs.125569	AA971246
503675		Hs.103822	AA131450
1032444		Hs.42758	AA779486
144856		NA	NA
296040		NA	NA
1583779		Hs.128179	AA972129
248423		Hs.47878	N54862
179046	S100A1	Hs.292707	H49983
869458		Hs.204299	AA680247
1711283		Hs.142955	AI127782
366341	FLJ12089	Hs.11896	AA025779
726786	MGC2821	Hs.59594	AA398392
1640409		NA	NA
279163		NA	NA
1677761		Hs.307916	AI079492
897830	KIAA0810	Hs.7531	AA598573
1566554		Hs.35304	AI091302
1734601		Hs.147004	AI184681
609743		NA	NA
431721		NA	NA
1869186	LOC51079	Hs.279574	AI245100
121114	HBG2	Hs.283108	T96381
2021039	LOC57797	Hs.20707	AI365474
1652668		Hs.222106	AI057385
825857		Hs.22301	AA504783
271006	DLAT	Hs.115285	N29901
197672		NA	NA
1555526	GLS	Hs.239189	AA974968
1860091	SPTAN1	Hs.77196	AI202116
262695	AKAP2	Hs.42322	H99415
1892025		Hs.256301	AI277338
204735		Hs.268821	H57166
128503		Hs.268673	R10159
167032	PRKCG	Hs.2890	R89714
1846266		Hs.137062	AI239420
293676	LOC55858	Hs.236510	N69661
1901687		Hs.150164	AI300775
431861		Hs.269096	AA678369
376766		Hs.62930	AA046147
744055		Hs.116317	AA629277
810703	HDLBP	Hs.177516	AA457697
1604220	CLONE-23970	Hs.182490	AA995645
49937	SEZ6L	Hs.194766	H29013
1526589		NA	NA
564946		Hs.103798	AA129377
1558108	ABCC8	Hs.54470	AA938399
491067	ILF1	Hs.296281	AA136472
1900129		NA	NA
229651		Hs.38508	H66441
767285	LOC51028	Hs.146324	AA418388
120561	KIAA1250	Hs.9873	T95100
1031994	RDHL]	Hs.179608	AA609992
377018	FLJ20850	Hs.30783	AA047548
1951223		NA	NA
83605	CPS1	Hs.50966	T61078
1619073		Hs.130248	AI001744
1055834		Hs.116210	AA628192
682056		Hs.44811	AA255754
1581954		Hs.132211	AA970999
1425178		Hs.148168	AA897075
1030498	MMP2	Hs.111301	AA555166
757158		Hs.111458	AA443939
132373		NA	NA
34033		Hs.20880	R44732
1593317	PDGFRB	Hs.76144	AI002365
1751560		Hs.137019	AI183634
1537001		Hs.24210	AA933892
2009974	ACHE	Hs.154495	AI341526
362378		NA	NA
1558712		Hs.264494	AA977010
1573523		Hs.127512	AA954011
292452		Hs.38501	N68424
1473184		Hs.126233	AA873253
80796	IGL@	Hs.181125	T63045
341295	ICOS	Hs.56247	W57945
1865871		Hs.149103	AI244301
1867427		Hs.149122	AI244743
1618523		Hs.129402	AA993447
1836852		Hs.147224	AI205719
1293003		NA	NA
41333		Hs.300511	R58959
1841049		Hs.147666	AI218862
594090		Hs.182362	AA165243
1008438		NA	NA
1422993	MYH8	Hs.113973	AA828221
412927		Hs.120851	AA707728
1735706		NA	NA
781489		Hs.98685	AA431127
378482		Hs.191988	AA777184
1664338		Hs.152372	AI073641
360075		Hs.4254	AA013240
1055520	FLJ20284	Hs.191228	AA620802
1840275		Hs.147544	AI216701
2118665		NA	NA
1753761		Hs.147662	AI218671
42842		Hs.301693	R60223
YLR095C	ORF	NA	NA
1508546		Hs.269931	AA947970
173704		NA	NA
1553394		Hs.292805	AA947132
510736		Hs.183861	AA099747
1639187		Hs.318715	AI017130
586796	KRT20	Hs.84905	AA133468
244784		NA	NA
1983761		Hs.145328	AI251170
1552706		Hs.131371	AA927686
296057		Hs.19167	N69989
379794		NA	NA
327245	LOC51002	Hs.26706	AA284291
49303	PPP2R2B	Hs.7688	H15676
133423		NA	NA
121659		NA	NA
1534086	GRLF1	Hs.102548	AA916229
1856458		Hs.148849	AI240318
284601		Hs.46616	N64790
814744		Hs.269372	AA454925
1558761		Hs.128818	AA976883
490809		Hs.270527	AA133214
814018		Hs.221698	AA455659
128985		Hs.76966	R10719
295630		Hs.47501	N66852
YML012W	ORF	NA	NA
1631546	MAGEA3	Hs.36978	AA995045
50743	TXNL2	Hs.42644	H17927
782559		Hs.98764	AA431801
53072	HBP1	Hs.10882	R16053
1650922		Hs.222094	AI022989
788472	NUCB1	Hs.172609	AA452535
42827		Hs.11637	R60193
2253645	LPRP	Hs.45033	AI686409
1755245		Hs.148536	AI201023
362795	ISL1	Hs.505	AA018683
433314	KIAA1093	Hs.117333	AA699725
768481	HT011	Hs.267923	AA425032
1658240		Hs.132984	AI038592
127169	KIAA0077	Hs.112396	R08150
1703858		Hs.132590	AI160765
1632154	KIAA0223	Hs.196914	AI004920
243216		NA	NA
48886		NA	NA
1557087		Hs.132494	AA923169
246722	TNRC3	Hs.21858	N57754
204129	FLJ11016	Hs.210859	H55915
302873	DKFZP564F0522	Hs.23060	N89923
1734820		NA	NA
1896416		Hs.150098	AI298896
294445		Hs.269139	N70978
1048865		Hs.48692	AA778530
1917434		Hs.121298	AI344529
1422449		Hs.130784	AA827401
839382		Hs.88417	AA490088
180803	INPP1	Hs.32309	H52036
257391	NEURL	Hs.172700	N30706
1540433	BMPR1A	Hs.2534	AA927193
484874	ITGB3	Hs.87149	AA037229
1580188		Hs.158785	AA968459
1556803		Hs.127104	AA936484
1538611		Hs.129982	AI014299
2010014	PPFIBP1	Hs.133207	AI341605
1895722		Hs.132773	AI298671
1568870	MDS026	Hs.85752	AA932961
813518		Hs.13268	AA455590
129293		Hs.15783	R12671
195576		Hs.15069	R89132
122026		NA	NA
1751595		Hs.145219	AI187400
300237	BCL6B	Hs.200272	N78611
206217	NR1H3	Hs.81336	H61726
814478	BCL2A1	Hs.227817	AA459263
1882374	PKIG	Hs.3407	AI279479
703751	DAZAP1	Hs.65588	AA278273
282235		Hs.46959	N49732
593169		Hs.72312	AA159632
257178		Hs.43870	N26892
75892		Hs.107216	T59431
773430	DKFZP434F2021	Hs.78277	AA426041
504705	C3ORF4	Hs.107393	AA142888
300899		Hs.283449	N80593
2009569	PCAF	Hs.199061	AI337108
1655878		Hs.132696	AI033967
431376	ARFD1	Hs.792	AA706974
275771	GRIA4	Hs.163697	R93820
1592452	PXF	Hs.168670	AA977836
298283		NA	NA
1524481		NA	NA
365157	FLJ10726	Hs.268561	AA024636
208570		Hs.33347	H63136
783566		Hs.136333	AA468506
1878242		Hs.145944	AI276225
744923		Hs.98846	AA625809
460785		Hs.282347	AA708155
41072	IKBKG	Hs.43505	R56102
80770		NA	NA
191787		Hs.13640	H40323
1683873		Hs.130324	AI002993
868757	AK1	Hs.76240	AA775325
358713		NA	NA
550122		NA	NA
260303	ETS2	Hs.85146	H96235
1883452		Hs.143959	AI214955
727263		Hs.279934	AA402247
1202578		Hs.191852	AA630810
295454		NA	NA
814617	MEF2A	Hs.182280	AA480996
451812		Hs.14662	AA706822
1628793		Hs.135774	AI014569
346993	FECH	Hs.26	W79343
121661		Hs.226410	T97568
127519	POH1	Hs.178761	R08876
239792		Hs.114199	H80615
1559188		Hs.126566	AA938108
431785		Hs.118166	AA678014
767746	ICEBERG	Hs.56279	AA418021
196370		Hs.132909	R92462
278188		Hs.184019	N63539
268354		Hs.179852	N25745
1559481		Hs.203625	AA939327
151067		Hs.10653	H02039
1637282	HK2	Hs.198427	AI005515
563201		NA	NA
214635		Hs.17241	H73197
1552377		Hs.131346	AA926956
1858410		Hs.148732	AI224492
360885		NA	NA
855689		Hs.220696	AA663923
1536967	LSAMP	Hs.26479	AA933871
1847618	CD1A	Hs.1309	AI240210
823632		Hs.313651	AA490564
1876246		Hs.151845	AI273546
1901696	FLJ11193	Hs.151046	AI300780
769019	RIPK1	Hs.296327	AA426323
755599	IFITM1	Hs.146360	AA419251
283688		Hs.231766	N52938
1934064		Hs.135801	AI332476
343174		Hs.57876	W67536
1686253		Hs.293171	AI094883
951629		Hs.190314	AA629940
127242		Hs.110028	R08291
1628296		Hs.131207	AI017879
810550	PSMD8	Hs.78466	AA464557
1031045	SLC4A3	Hs.1176	AA609880
258336		Hs.44076	N29696
462691	TAF2B	Hs.122752	AA705134
1627646		Hs.234902	AI014714
743796		Hs.116826	AA634357
1862035	RPL14	Hs.738	AI053558
244750		Hs.142940	N52543
1853820		Hs.149495	AI280114
1460832		Hs.125998	AA889801
2010404		NA	NA
297437		Hs.49558	N80160
359641	FLJ10539	Hs.93391	AA010868
269288		Hs.42522	N26663
279102	CLDN2	Hs.16098	N51709
1859069		Hs.231448	AI201650
1643523		Hs.131413	AI023525
1837452		Hs.147371	AI208766
814765	AKAP1	Hs.78921	AA454947
1604359		Hs.181654	AA987671
149355	TRAM	Hs.4147	H01495
366893	TCF3	Hs.101047	AA026102
133964	KIAA1482	Hs.278894	R28541
298143		Hs.38694	N70786
1128240		Hs.116603	AA665975
1559123		Hs.140806	AA937455
433573		Hs.272951	AA701655
1913366	PRSS4	Hs.58247	AI308916
2028954		Hs.128751	AI261674
782698		Hs.99122	AA447598
242027		Hs.154681	H92989
825232		Hs.105723	AA504131
431286	PTD002	Hs.41767	AA682627
121977		Hs.18176	T97780
247159		NA	NA
1523332		Hs.158381	AA905060
220285	CRYAA	Hs.184085	H84722
1031460		NA	NA
1526611		NA	NA
1624745		Hs.120006	AA992588
202320		Hs.36690	H52702
265592	PC4	Hs.74861	N21407
436456		Hs.113096	AA699644
771206	POLD2	Hs.74598	AA428377
66596	GPR86	Hs.13040	T67105
43933	MAOA	Hs.183109	H05775
462889		Hs.115335	AA682304
208651		Hs.37982	H61594
1838815		Hs.144742	AI223016
297011		Hs.269183	N73731
2028161		Hs.135187	AI356551
1622339	SLC9A5	Hs.198295	AI016413
1652277		Hs.131498	AI022327
1753415		Hs.69707	AI198563
436026		NA	NA
611206	FLJ13390	Hs.24884	AA176812
42872		Hs.24970	R61169
51991	C22ORF3	Hs.106730	H23229
1048893	ZNF85	Hs.37138	AA778551
83297	FZD6	Hs.114218	T68333
1410444	AREG	Hs.270833	AA857163
32870		Hs.5518	R20149
1751890		Hs.298425	AI150158
745206		Hs.250383	AA626864
1567661		Hs.319166	AA976215
298281		Hs.29468	N73949
884657	TIMM8B	Hs.279915	AA629910
262542		Hs.144825	H99317
796117		Hs.30011	AA460961
503682	FLJ13163	Hs.16603	AA129973
1721085		NA	NA
985356		Hs.145068	AA564175
1754311		Hs.143652	AI207110
2244579		NA	NA
134666	DKFZP434I1735	Hs.24255	R28031
195853		Hs.34569	R92205
562729	S100A8	Hs.100000	AA086471
2321341	PGC	Hs.1867	AI674972
135897		Hs.117461	R33614
1591168		Hs.128803	AA977453
129589	TTR	Hs.194366	R16541
247689		NA	NA
723737		Hs.142370	AA236706
280252	ACYP2	Hs.31791	N49204
137794	ACVR2B	Hs.23994	R68237
529118		Hs.159068	AA064869
1733983		NA	NA
31979		Hs.12286	R17823
2060307		NA	NA
273648		Hs.102533	N36992
746016		Hs.105103	AA419415
451503		Hs.190745	AA707332
1521317		Hs.188025	AA923101
1734766		Hs.143791	AI183969
1034445		Hs.122110	AA779697
233457	HBG2	Hs.283108	H78896
113308	KIAA0974	Hs.44131	T83722
1561827		Hs.130085	AA948554
768571		NA	NA
121206		Hs.17948	T96965
196282	CSF1R	Hs.174142	R92609
413089		Hs.222052	AA707806
357056		NA	NA
1292701		NA	NA
450611		NA	NA
609047		Hs.103939	AA167499
112858		Hs.16074	T86054
280156		Hs.102617	N47009
33938		Hs.6473	R19943
814818	DUSP6	Hs.180383	AA455254
49394		Hs.92550	H15654
841046	Z39IG	Hs.8904	AA486747
1697053		Hs.134780	AI090093
1554501	ADAMTS9	Hs.126855	AA932134
460550		NA	NA
213634		Hs.108358	H72107
117604		Hs.259958	AI821356
1985353		Hs.196887	AI253977
488996		Hs.62823	AA046967
294150		Hs.39938	N71371
1473304	AKR1C3	Hs.78183	AA916325
1292108		Hs.69494	AA707589
46367	CHK	Hs.77221	H09958
1742186		Hs.147138	AI191293
2002071		Hs.203960	AI249848
251		Hs.325625	AA177110
1675965		Hs.178803	AI052243
745048		NA	NA
68103	MYL1	Hs.90318	T52893
1872763		NA	NA
1692237		Hs.138407	AI090818
2326019	COX5B	Hs.1342	AI688757
1621142		Hs.129384	AA993234
788486	LAP70	Hs.201377	AA452541
1846247		Hs.147496	AI243374
1762247		Hs.217882	AI205977
50671	FLJ12716	Hs.5354	H16801
490071		Hs.71612	AA136071
1641188	CACNA1C	Hs.89925	AI016238
1932640	FLJ13046	Hs.117102	AI332404
210920		Hs.268969	H69779
1682827		Hs.155507	AI168031
868494	KIAA0477	Hs.129928	AA775002
1751052		Hs.293867	AI143715
284383		Hs.47447	N52151
1506702		Hs.148266	AA906199
22289	SAP30	Hs.20985	T74059
205023		Hs.214678	H57374
1722582	EPS15R	Hs.147176	AI192302
731460	HMOX2	Hs.284279	AA412261
1881868		Hs.235527	AI290947
1670960	SPAG1	Hs.153057	AI085562
1455791		Hs.5621	AA863257
878835	NDP	Hs.2839	AA670439
2029167		Hs.145392	AI253157
1713739		Hs.154610	AI138486
502721		NA	NA
285804	COL9A1	Hs.154850	N69335
324111	FGF5	Hs.37055	W46575
141548	DKFZP566B0846	Hs.21201	R73088
1738754		NA	NA
281605	FMNL	Hs.100217	N51614
743063	KIAA1078	Hs.23585	AA406094
1861729		Hs.135365	AI053662
209726		Hs.292620	H62489
113538		Hs.14372	T78644
1672919		Hs.269890	AI075166
1942384		Hs.80624	AI203393
415287	MID2	Hs.12256	W92098
1126508		Hs.296748	AA679981
453075		Hs.19312	AA779290
27769		Hs.167406	R12978
1131131	DKFZP434B172	Hs.112822	AA610143
191664	THBS2	Hs.108623	H38013
1751525		NA	NA
1544171		Hs.132433	AA909688
230205	RAB4	Hs.119007	H93459
1644725		Hs.132376	AI026762
1735692		Hs.143245	AI138967
270560	KIAA0061	Hs.170114	N33237
2028664		Hs.145560	AI262049
588492		Hs.169274	AA143609
1011585		Hs.221961	AA229646
813627	CALD1	Hs.325474	AA447737
810844	FLJ22301	Hs.181406	AA458952
1568288		NA	NA
199644	FLJ10388	Hs.197642	R96520
178413		NA	NA
594323	FLJ21168	Hs.288106	AA169202
1456172		Hs.205660	AA862470
746152	TMSB4X	Hs.75968	AA419486
1588600	HLA-DQB1	Hs.73931	AA946585
1536168		Hs.301371	AA923516
1943600	SNX8	Hs.12169	AI202602
112605		Hs.194513	T91254
241787		Hs.108098	H91721
195006		NA	NA
1049287	PRSS21	Hs.72026	AA620757
132307		NA	NA
780937	KIAA0080	Hs.74554	AA429657
1845713		Hs.147568	AI217310
2314420	NPY	Hs.1832	AI675889
1942497	RAB7L1	Hs.115325	AI202933
133179	FXR2	Hs.52788	R25403
760224	XRCC1	Hs.98493	AA425139
486340	CD24	Hs.286124	AA044123
1700499		Hs.135335	AI049803
1709786	TRPS1	Hs.26102	AI130713
76252	HSPC134	Hs.279761	T59873
290895		NA	NA
564514		Hs.318775	AA121697
84705		Hs.12199	T73855
1675644		Hs.131434	AI076577
285076		Hs.188614	N67553
1557661		Hs.144480	AA937739
1203722		Hs.191852	AA640487
590544	MAPK9	Hs.246857	AA157286
1563196		Hs.194570	AA918195
43733	GYG2	Hs.58589	H04789
1877404		Hs.145962	AI276822
1074124	FLJ10873	Hs.22983	AA576486
812222		Hs.55278	AA455358
435476		Hs.191923	AA701505
1630961	KIAA0015	Hs.278441	AI018525
950989		Hs.172364	AA620404
825451	P115	Hs.325948	AA504342
1456525		Hs.203208	AA864998
50935		Hs.22634	H18626
122456		NA	NA
429681		Hs.177398	AA011597
198931		NA	NA
